fiber_id,u_px,v_px,X_true_um,Y_true_um,X_meas_um,Y_meas_um,dX_um,dY_um,radial_err_um,detect_success
158,7295.972305815327,5172.318559168357,26516.6980311042,-21889.563419148137,26517.829552420557,-21891.0092275776,-1.1315213163579756,1.4458084294637956,1.8359473042767467,True
159,6156.91315366008,5774.084556273773,-131248.09822239008,63223.173140672676,-131247.81086039235,63223.66316860359,-0.2873619977326598,-0.49002793091494823,0.5680706741398384,True
160,6297.103073870435,5974.5106300620455,-111497.23457532961,90944.46508702872,-111496.1829022752,90942.7945771415,-1.051673054404091,1.670509887218941,1.9739856880575068,True
161,6751.993263938434,5560.435562424262,-48688.28628197922,32763.303899242543,-48689.73846381164,32764.676447339025,1.4521818324210471,-1.3725480964822054,1.9981792591183294,True
162,6547.170955500965,5537.751148406176,-77215.86144761794,29858.998749478313,-77215.6733091217,29858.60904051203,-0.1881384962325683,0.38970896628234186,0.43274608278470134,True
163,6227.135691174345,5180.615469039148,-122186.2390197025,-19441.763574039127,-122187.07999541782,-19442.846579068617,0.8409757153276587,1.0830050294898683,1.3711819892600754,True
164,7820.9957321229285,5171.349482103929,99568.44254702478,-22663.85791436702,99568.42980468646,-22666.155704874334,0.012742338323732838,2.2977905073130387,2.2978258381965913,True
165,6525.303548718804,4621.453630905917,-81379.57547366942,-97609.89573139814,-81379.31844718596,-97608.61652964653,-0.25702648346486967,-1.2792017516039778,1.304768076904475,True
166,7424.7244407844555,5431.9103167545645,44742.966667302244,14066.003397843218,44745.160803071005,14066.51848393036,-2.1941357687610434,-0.5150860871417535,2.2537846944470132,True
167,6820.095364883256,6175.421225278178,-38473.96023196705,118257.599112405,-38474.06388217456,118257.00944090239,0.10365020750759868,0.5896715026174206,0.5987118225953576,True
168,6249.538871692559,5134.183331285174,-119125.97225001025,-25931.1427816801,-119125.54518675472,-25930.55811724837,-0.42706325552717317,-0.5846644317316532,0.7240272936523626,True
169,7167.471574823599,5432.602990744706,8960.060579386685,14476.152279776928,8956.804799420383,14475.148753888237,3.2557799663027254,1.0035258886910015,3.406929320994382,True
170,7584.025574583484,5680.81668997016,67212.8112845257,48503.608825252566,67212.9745314732,48503.48884279628,-0.16324694750073832,0.1199824562863796,0.20259653423694543,True
171,7394.072264749573,4638.772742472191,39521.99790206991,-96247.08040299045,39521.99156146593,-96247.0917414316,0.006340603977150749,0.011338441152474843,0.012990900914224347,True
172,7503.817951746893,5367.03080123963,55668.591617097816,4946.105567707098,55670.58104420458,4944.474038154002,-1.9894271067605587,1.6315295530957883,2.5728794949897345,True
173,7364.45705748979,6001.836868422554,37056.75792122434,93436.02639597544,37056.065170051515,93436.45058880882,0.6927511728281388,-0.4241928333794931,0.8123076679099394,True
174,6420.182626718933,6229.517978826523,-94063.10373971076,126283.2513676211,-94064.38897648596,126284.41544664839,1.2852367752057035,-1.1640790272940649,1.7340454290839824,True
175,6158.888992940872,4572.744410934341,-132441.75359209464,-103958.40638400895,-132442.76487538317,-103957.18795715975,1.0112832885351963,-1.2184268491982948,1.58343230878931,True
176,6237.122576421091,5408.205713060801,-120521.91838277945,12213.927850204462,-120520.50776328107,12212.409579590974,-1.410619498376036,1.5182706134874024,2.0724364947997977,True
177,6379.623223955022,5310.534079058109,-100806.61234664377,-1550.3821555617615,-100805.75461228137,-1550.4988364653323,-0.8577343624056084,0.11668090357079564,0.8656342586274257,True
178,7105.759581958279,4655.919657517955,-571.4819055676926,-93510.13701286653,-571.4123912694464,-93508.67905033413,-0.06951429824619026,-1.4579625323967775,1.4596187802071763,True
179,6774.22522020625,5183.846943123469,-46051.7177978282,-19653.92783437732,-46053.130798588165,-19653.798721953266,1.4130007599669625,-0.12911242405243684,1.4188872984532315,True
180,7210.414565152217,5285.337130587208,14754.098280683247,-6065.573966745316,14752.186764889935,-6064.092198733187,1.9115157933119917,-1.481768012129578,2.4185799697036305,True
181,7137.503941246359,5355.088407457967,4692.271929650684,3727.943893721618,4693.750500390997,3728.0190928259985,-1.4785707403134438,-0.0751991043803173,1.4804817930020777,True
182,6899.496084375497,6226.638377211721,-27363.027209969252,125287.62132800856,-27364.08436520434,125288.47207357443,1.0571552350884303,-0.850745565869147,1.3569617566169245,True
183,7557.000277006365,4760.750047325097,62335.7165377216,-79474.90043777681,62338.78718278937,-79473.35369272888,-3.070645067768055,-1.5467450479336549,3.4382090360412305,True
184,7241.62428588438,4597.46046053103,18260.267480541545,-101807.99041046886,18260.91846826796,-101809.61941842757,-0.6509877264143142,1.6290079587051878,1.7542667840060477,True
185,7400.305690076602,4831.709630724306,40619.397940049384,-69407.1008298492,40621.56875307257,-69406.933097446,-2.170813023185474,-0.16773240319162142,2.177283477343291,True
186,6226.235906583168,4730.872670793456,-122868.14679304513,-82025.8493318758,-122868.22274142379,-82026.51986126465,0.07594837865326554,0.670529388851719,0.6748168770369629,True
187,7208.08633564689,4786.3544838283,13823.795741833921,-75483.96218602045,13823.40254665856,-75482.8982207743,0.3931951753602334,-1.0639652461541118,1.1342947108006562,True
188,6678.2854249076745,5879.726253445621,-58560.13493705209,77278.83032688923,-58560.877422470876,77280.0286484854,0.7424854187847814,-1.1983215961663518,1.4097018283831109,True
189,7254.056334518776,5475.311996189637,21052.93506246843,20311.28099643241,21054.135887711484,20311.585882771295,-1.2008252430532593,-0.3048863388830796,1.2389257217409957,True
190,7861.927885089341,5401.2798933364,105545.91071327552,9275.566420880234,105543.5514758262,9275.383989275959,2.3592374493164243,0.18243160427482508,2.366280336835717,True
191,7371.6145777175225,5140.000138436835,37002.40921444405,-26479.660363515635,37002.231527713695,-26479.28140171978,0.17768673035607208,-0.3789617958536837,0.4185506144557436,True
192,8074.283279008629,4722.343288420662,134289.9590464111,-85458.14071358753,134288.35290482346,-85461.02973487372,1.6061415876320098,2.8890212861879263,3.3054704342299015,True
193,7091.326513630792,6006.594992723054,-940.7295558942715,94428.56351094536,-939.5176409500585,94429.00982792236,-1.2119149442129356,-0.4463169770024251,1.2914862275561538,True
194,6519.880241676349,4441.1119903208155,-82359.75152217812,-122703.9205938296,-82358.8158467788,-122704.28645653596,-0.9356753993197344,0.3658627063559834,1.0046611233616383,True
195,7539.127958399645,5498.2991676893225,60740.01325057025,23162.00080270844,60743.04746533365,23164.09119715689,-3.0342147634000867,-2.090394448448933,3.6845906394796644,True
196,6725.859714554822,5492.740931733995,-52407.18282247131,23377.513843181456,-52407.50234300214,23378.55974946385,0.3195205308293225,-1.0459062823938439,1.093623939557087,True
197,7159.702835388118,5641.606364526221,8131.297393310495,43560.78574471088,8129.820950218695,43561.20243167187,1.47644309180032,-0.41668696098349756,1.5341161060293158,True
198,7842.110170715036,6230.408498767281,103813.28648136495,124684.33984506107,103811.56665561761,124683.2220372407,1.7198257473355625,1.117807820366579,2.0511691603743967,True
199,6249.6084561550015,5901.257856002542,-118194.91881560622,80807.01501203905,-118193.74335121347,80806.98314791785,-1.17546439274156,0.03186412119248416,1.1758961947479267,True
200,7356.617452833241,4928.9730077231,34658.8575833182,-55820.75735570431,34660.569082660295,-55820.47184833163,-1.71149934209825,-0.2855073726750561,1.7351496932122474,True
201,6143.3851875281025,4471.524136875792,-134727.6696207478,-118027.25687912975,-134729.69859220294,-118030.15710629296,2.028971455147257,2.9002271632052725,3.5394975298756854,True
202,7258.5431439550575,4872.332339072382,20947.068576780963,-63580.950131244725,20947.356798866716,-63581.414379635855,-0.2882220857536595,0.46424839113024063,0.5464417072142341,True
203,7910.59733944016,4617.733788968994,111379.05060216476,-99816.67003707925,111379.05082028625,-99816.08678032919,-0.00021812149498146027,-0.5832567500619916,0.5832567908476189,True
204,7867.509784142023,4407.050961749752,105135.91636400006,-129090.1157679199,105134.30539125943,-129089.64358084027,1.6109727406292222,-0.47218707962019835,1.67874769075364,True
205,6210.252130096189,5456.392793076451,-124202.9270723792,18950.935451530677,-124202.54144521819,18950.077375738816,-0.38562716101296246,0.858075791860756,0.9407456467549455,True
206,7213.599996700125,4561.767469025202,14319.180914294353,-106743.72061464016,14318.552600690005,-106742.8609588224,0.6283136043475679,-0.8596558177523548,1.064793928609523,True
207,7738.618591508859,5264.896050593377,88216.57673119416,-9549.155192299324,88217.71638103687,-9550.359876084636,-1.139649842705694,1.204683785312227,1.6583319289494818,True
208,7984.415234100651,4931.970664905846,122023.89633440453,-56173.55325395928,122026.3109810306,-56175.40058879509,-2.4146466260717716,1.8473348358093062,3.040257279309497,True
209,6658.159970560982,4656.256729733102,-62847.70174893127,-92922.46046787719,-62848.34498214706,-92922.9997218275,0.6432332157855853,0.5392539503081935,0.839371069797415,True
210,6468.708129802156,5790.832290093523,-87828.14381528302,65168.15811900681,-87830.51685337962,65168.500770157894,2.3730380966007942,-0.3426511510842829,2.3976487689522217,True
211,7056.091041638506,5454.375646049019,-6511.801882566462,17638.560387739504,-6511.631248516123,17639.424199949808,-0.17063405033877643,-0.8638122103038768,0.8805041248086718,True
212,7553.702788437777,5709.538511956947,63028.73498244854,52535.715185154375,63028.967475466394,52536.21150570391,-0.232493017851084,-0.49632054953690385,0.5480758079336459,True
213,6245.5716911286145,4864.960993967009,-120010.8658614327,-63387.71769300486,-120009.62309529544,-63388.49790138848,-1.2427661372639704,0.7802083836213569,1.4673761596138395,True
214,6207.105984304443,4918.6232755801775,-125296.88826638297,-55874.60491772785,-125297.48638018516,-55875.118508547435,0.598113802188891,0.5135908195879892,0.788362638849606,True
215,6459.370614872153,4880.834045230342,-90233.48479973481,-61434.02612949927,-90233.62563203339,-61434.24484932948,0.14083229858078994,0.21871983021264896,0.260138617763297,True
216,6817.746715336574,4653.84500861401,-40646.403208625125,-93449.59475159101,-40645.9296194241,-93449.60632419298,-0.473589201021241,0.011572601972147822,0.4737305736812257,True
217,6748.715160549768,5504.334288934179,-49213.22187645188,24964.006994708092,-49213.61257666286,24963.624747626563,0.39070021098450525,0.382247081528476,0.5465889554321184,True
218,6836.6412993281765,5667.896465897472,-36782.810531575,47611.96386258176,-36783.05421741875,47612.12159361623,0.243685843750427,-0.15773103447281756,0.2902789514935981,True
219,6450.991766770921,5602.29744802958,-90521.10533792482,38957.258360526146,-90521.72418730016,38956.84372362432,0.6188493753434159,0.4146369018271798,0.7449149681136622,True
220,7767.431023856104,4877.66516000226,91760.40243388453,-63463.76863025459,91761.44886588093,-63464.053791244754,-1.0464319963939488,0.28516099016269436,1.0845905740820327,True
221,6283.906837597545,5302.671459291356,-114137.56187993367,-2528.6249592479144,-114136.59971586676,-2528.4683594042954,-0.9621640669065528,-0.1565998436190057,0.9748247035583651,True
222,7807.877100770658,6065.473509809494,98839.3405113446,101767.00035502686,98839.892625264,101764.53155403081,-0.5521139193879208,2.4688009960518684,2.529784207810735,True
223,7652.004796221668,6249.388792471499,77374.9025730135,127549.27389886003,77375.48574216118,127548.8749601428,-0.583169147677836,0.3989387172332499,0.7065680115254331,True
224,7755.468315543502,4751.190107034953,89945.97946788068,-81048.32362484763,89945.79322424777,-81049.04577125644,0.18624363291019108,0.7221464088070206,0.7457761906580704,True
225,6163.327718069656,6280.2502773466385,-129762.4305061761,133671.93377389084,-129762.63603483383,133672.32774699567,0.20552865773788653,-0.39397310483036563,0.4443611554594028,True
226,7958.766033281147,6260.2314192581225,120089.26580126074,128701.13328420126,120088.75560963615,128699.27314761007,0.5101916245912435,1.8601365911890753,1.928834785999974,True
227,7045.838775291545,4785.817952595039,-8747.39030898163,-75360.47932080211,-8750.030796979665,-75360.33460459314,2.640487998034587,-0.14471620897529647,2.6444507272597995,True
228,7965.18722546478,5250.30349279828,119731.48493988736,-11857.253818008176,119732.11521553098,-11856.5060011583,-0.6302756436198251,-0.7478168498764717,0.9779966400246752,True
229,6881.800702467025,6266.763598034028,-29780.62364260484,130896.31366249488,-29778.062805217145,130895.69131635157,-2.5608373876966652,0.622346143311006,2.6353752765629346,True
230,6338.088526514849,5229.032807894168,-106685.05240947183,-12841.710508036165,-106685.24787041436,-12839.923387434577,0.19546094253018964,-1.787120601587958,1.7977778018083588,True
231,6664.361547141809,5942.37416364283,-60423.000878581646,86014.15392034943,-60423.27899119145,86014.97332470371,0.2781126098052482,-0.8194043542753207,0.8653150406285802,True
232,7834.5025394210015,6189.618295255826,102702.4874275279,119014.50014812106,102701.32969826533,119013.68705528196,1.1577292625734117,0.8130928391037742,1.4147285995626904,True
233,6477.2889254576685,5989.282957676068,-86401.86483157793,92773.62173257399,-86400.08154309241,92774.44399314272,-1.7832884855160955,-0.8222605687333271,1.963728663911576,True
234,6336.234476688418,5723.663321647856,-106345.91647136424,55983.814345656516,-106347.1683323817,55985.260502187266,1.251861017459305,-1.4461565307501587,1.9127270371031986,True
235,7105.944470955507,6292.839542571781,1442.0002687027736,134250.36739294365,1442.4284642999137,134251.6247693799,-0.4281955971400748,-1.2573764362605289,1.3282872324438615,True
236,6529.091535186144,4501.328623077743,-81002.29679081627,-114332.69894498907,-81001.67913181105,-114332.88081509368,-0.6176590052200481,0.18187010461406317,0.6438783904447716,True
237,7791.487771642488,5528.23184950905,95894.57353630118,27023.59150446905,95895.31721645134,27023.912394113995,-0.7436801501607988,-0.3208896449468739,0.8099569926714127,True
238,6946.020691624675,6033.453365418572,-21122.8532661558,98343.7493721649,-21123.71735737785,98343.86861167848,0.8640912220507744,-0.11923951358767226,0.8722796006016794,True
239,6933.176957846735,6285.3245507480615,-22606.78686364545,133416.0568168654,-22606.72766192533,133416.4144098768,-0.059201720119745005,-0.35759301140205935,0.3624604881483359,True
240,6420.331682987386,4802.214600417603,-95763.29136878852,-72327.60324628168,-95763.72663202033,-72327.94828167491,0.43526323181868065,0.34503539322759025,0.5554309169941483,True
241,6575.364422938014,4883.488307638457,-74091.468418284,-61202.801039714264,-74089.13385362925,-61203.59251484754,-2.334564654753194,0.7914751332791639,2.4650811373709733,True
242,7816.0431721816,6149.985800420742,100082.69380383255,113519.39333791501,100082.20967996112,113518.37891073663,0.484123871428892,1.0144271783792647,1.1240277679496244,True
243,7736.814221621804,4945.065354475999,87579.47729689293,-54047.409900093655,87581.35964293467,-54047.7869120007,-1.882346041733399,0.3770119070468354,1.919730345356995,True
244,7107.216907276446,4566.41455867449,-475.0068399387819,-105965.83873094084,-477.4578924909656,-105966.5896511804,2.4510525521836826,0.7509202395594912,2.5635014764470543,True
245,6886.858217270391,4921.453243763944,-30704.786874228128,-56295.480427357616,-30702.809356625206,-56295.85927403567,-1.97751760292158,0.3788466780533781,2.0134797429665867,True
246,6210.160908344963,6164.702603198324,-123375.7984294827,117524.48857344643,-123376.18300032178,117525.81844035251,0.38457083907269407,-1.3298669060750399,1.3843557050623496,True
247,7214.104865950136,4743.393866714447,14610.255459552136,-81465.75629398305,14608.705261925308,-81468.08249957762,1.5501976268278668,2.326205594567,2.795415022929075,True
248,7476.908577220433,5760.428996619469,52405.010707019275,59708.00326877789,52406.25247939627,59709.41068705958,-1.2417723769976874,-1.407418281691207,1.876918979581462,True
249,7699.471238802649,5285.322844714873,82796.87155156882,-6661.381453872978,82794.94181594558,-6660.779771742561,1.9297356232418679,-0.60168213041743,2.0213611655694628,True
250,7564.569654162696,5302.487054203358,64043.83407654436,-4109.317300103139,64044.94398629067,-4108.778132284748,-1.1099097463156795,-0.5391678183914337,1.2339374300812478,True
251,7451.119280325046,5498.046002149403,48499.743664971786,23235.333483501687,48497.8616546509,23235.405203755432,1.8820103208854562,-0.07172025374529767,1.8833763943292556,True
252,7658.853892381519,4544.520244960393,76255.7489796014,-109691.90283624268,76254.56240427723,-109692.08082969218,1.1865753241727361,0.17799344949889928,1.1998511024290268,True
253,7024.223131197168,4711.307184709203,-11849.420913593625,-85702.97562570818,-11848.098210777709,-85702.24278477808,-1.3227028159162728,-0.7328409300971543,1.5121503126536395,True
254,7256.590352297272,5086.673260259798,20932.736007687083,-33758.49627939085,20935.22637690211,-33758.08170158563,-2.4903692150255665,-0.4145778052188689,2.524641278226899,True
255,6943.854383854935,4974.454349408367,-22709.458971669606,-48991.93856962724,-22708.69357894589,-48990.680666380926,-0.7653927237151947,-1.2579032463108888,1.472462766454771,True
256,7066.3247182119,5046.794527383661,-5582.996358663222,-39076.084954193415,-5582.658713178891,-39074.759808301096,-0.3376454843310057,-1.3251458923186874,1.3674853231454478,True
257,6490.6962864573725,5375.278554588824,-85269.26289416957,7322.02093567577,-85270.36787344678,7322.676889493145,1.1049792772100773,-0.6559538173751207,1.2850115227470522,True
258,6851.204350611139,6082.865222002938,-34257.308065854464,105336.7388610407,-34256.668323160324,105336.66692428148,-0.6397426941402955,0.07193675922462717,0.6437745040257696,True
259,7206.921759131036,4881.780544028147,13775.305341321917,-62200.37202107525,13777.00651144324,-62203.90438966891,-1.70117012132323,3.532368593660067,3.9206641864815315,True
260,7860.156159889173,6049.479169601712,106096.34984365397,99476.70875790544,106096.51602600138,99476.75020083465,-0.16618234741326887,-0.04144292921409942,0.1712719736957254,True
261,6196.075499504181,5561.23497967979,-126048.66024647048,33557.217832525144,-126049.89103226266,33555.86873393774,1.2307857921841787,1.3490985874013859,1.826171039298031,True
262,6224.23657791814,4864.114220313002,-122981.79675297519,-63481.457470133944,-122980.49834950648,-63481.00201771827,-1.2984034687106032,-0.4554524156774278,1.3759681938570132,True
263,6302.079418276924,4956.202424252519,-112032.9143679632,-50757.335176131804,-112031.37442426445,-50758.99015993084,-1.539943698749994,1.654983799038746,2.2606189352477193,True
264,6459.550033294195,5460.409536639586,-89503.12235325223,19206.03263110458,-89501.60339594012,19204.87775832196,-1.5189573121024296,1.15487278261935,1.9081306192251088,True
265,6612.199722495615,4639.450973156856,-69264.18568712761,-95205.51374682275,-69264.57492138993,-95207.0808046828,0.3892342623148579,1.5670578600547742,1.6146744711300913,True
266,7595.2233441887065,5975.2686182061025,69132.83917352307,89462.81129742032,69133.25025899323,89462.60157150326,-0.41108547015755903,0.20972591706959065,0.4614934713138878,True
267,7410.595465605027,4604.30958031712,41778.337319240556,-101064.93190002712,41779.64576956819,-101063.57289720207,-1.3084503276331816,-1.3590028250473551,1.8865129043741187,True
268,7339.848042821116,5975.703978721764,33600.787487391586,89829.18310198537,33600.03375412248,89829.425214123,0.7537332691063057,-0.24211213762464467,0.7916641511037704,True
269,6459.453578788402,5483.88609625507,-89489.42337835015,22470.102307518042,-89486.70020855824,22471.340130505025,-2.723169791919645,-1.237822986982792,2.991297287587224,True
270,6656.863089272912,5679.655401902563,-61779.95907853567,49468.0701484122,-61781.892286596674,49467.942589812905,1.9332080610038247,0.12755859929166036,1.9374118311250754,True
271,7171.478187102355,5427.125699819687,9507.55859189079,13709.594669845246,9507.543178795782,13708.298661647228,0.015413095006806543,1.2960081980181712,1.2960998467818736,True
272,7098.670387221466,5312.241230254681,-759.2196812710608,-2186.338537656906,-760.6020394791361,-2185.5145783108915,1.3823582080752885,-0.8239593460143624,1.6092927699202337,True
273,7119.088237402581,4781.946923040697,1436.5162220201455,-75988.72758749098,1436.1147872491608,-75987.87701966589,0.40143477098467883,-0.8505678250949131,0.9405400047006041,True
274,6763.6568263261,4507.001179960837,-48352.20460870609,-113820.5837292861,-48352.927277423194,-113821.88672403175,0.7226687171059893,1.3029947456525406,1.4899816716596703,True
275,6473.037772314119,6282.306217799839,-86645.9268905781,133567.96367297834,-86645.48004145478,133567.08848283335,-0.4468491233274108,0.8751901449868456,0.982665725921369,True
276,7056.022390669049,5992.809992287841,-5867.019594046316,92553.6560708975,-5868.1359743175135,92553.64788043879,1.1163802711971584,0.008190458713215776,1.1164103159377263,True
277,7157.682784734732,6147.840835328085,8463.349738291377,114005.32164590262,8464.768114217255,114005.74672893823,-1.4183759258776263,-0.42508303561771754,1.4807045128178637,True
278,6260.3872932849445,4396.267297084259,-118538.02663495824,-128642.50645803398,-118535.4272112615,-128643.76442041044,-2.5994236967380857,1.2579623764613643,2.887814553560498,True
279,7928.2472440387555,5456.656605522409,114841.29599798389,16901.551043483574,114841.295949702,16900.25633244654,4.828188684768975e-05,1.2947110370332666,1.2947110379335218,True
280,6575.113241356697,5528.067900697232,-73339.01688284561,28476.231458861148,-73339.28528437992,28477.264699378713,0.2684015343111241,-1.033240517564991,1.0675323652042294,True
281,6929.136974562932,6162.055479536905,-23316.647657182737,116261.99216201247,-23317.592359082842,116262.74246315776,0.9447019001054286,-0.7503011452936335,1.2064051925832155,True
282,6281.366719830866,4639.611804728034,-115308.21781063113,-94792.60559425573,-115308.10536012067,-94793.26792333164,-0.1124505104671698,0.6623290759162046,0.6718072060556812,True
283,6233.131070018922,4675.90710492805,-121979.18546155334,-89683.22249195984,-121977.18305766475,-89684.75707902857,-2.0024038885894697,1.534587068730616,2.5228116863042818,True
284,6747.817005568296,4426.316874090019,-50655.96411415674,-125032.8508396536,-50656.73453835285,-125033.86685544791,0.7704241961109801,1.0160157943028025,1.2750849133395017,True
285,7445.126675707931,5945.173722702516,48210.67058950389,85452.85804338346,48210.75768042903,85454.27305162775,-0.08709092513890937,-1.4150082442938583,1.4176858469566305,True
286,6637.8292225919695,5875.107142222004,-64196.61815639914,76686.1832739721,-64195.72521714166,76687.05437658222,-0.8929392574791564,-0.8711026101227617,1.2474615324370188,True
287,8016.722189529999,5959.62654624171,127776.53800769744,86785.63738055804,127778.44360305768,86786.61304952214,-1.9055953602364752,-0.9756689641071716,2.1408464691511027,True
288,6558.450352422591,4467.672155612994,-76959.97533893757,-119052.09972322527,-76957.78371899498,-119052.50128550557,-2.191619942590478,0.40156228029809427,2.228104628988166,True
289,6296.924376275258,5878.27480546244,-111634.86606759454,77549.78039559975,-111634.77957910145,77549.5427562116,-0.08648849309247453,0.23763938815682195,0.2528887863092306,True
290,7777.76113342845,4884.137351444389,93206.84504822019,-62575.78140695568,93206.79481257377,-62576.199295957165,0.05023564641305711,0.41788900148821995,0.420897657079912,True
291,6957.416304936149,4853.7325150370725,-20969.404406258065,-65802.14845298845,-20969.044246740003,-65803.53358544174,-0.3601595180625736,1.3851324532879516,1.4311906901606664,True
292,7925.530954117877,4702.319782088789,113555.72036372006,-88062.43341547946,113557.47590244414,-88061.89287086746,-1.7555387240863638,-0.5405446119984845,1.836873618224011,True
293,7948.118975724766,5688.659218351843,117890.80271858387,49160.44972164245,117891.88990549295,49158.46924083534,-1.0871869090769906,1.9804808071130537,2.2592652793799037,True
294,6454.3783666591835,6076.674877088825,-89484.3556493317,104966.22759106269,-89485.06709583742,104966.05291897884,0.7114465057238704,0.17467208385642152,0.7325752298470443,True
295,7312.240568755334,4572.169840099413,28055.901606977888,-105415.07872190817,28055.7529746426,-105415.75867197289,0.14863233528740238,0.6799500647175591,0.6960055040029495,True
296,6755.4766720361395,4780.774478819598,-49153.578565947435,-75711.65697404975,-49154.13304420172,-75711.80547399852,0.554478254285641,0.14849994877295103,0.5740194850884602,True
297,7605.920125372084,5730.189946101244,70319.05060672885,55347.54474383878,70320.00879107064,55346.83658542601,-0.9581843417836353,0.7081584127663518,1.1914720183080665,True
298,7027.277607087667,5490.830093758741,-10475.700746256785,22745.584885647753,-10475.85423273859,22745.914023168185,0.153486481804066,-0.3291375204316864,0.3631660879714799,True
299,6947.003800573192,5966.625660735109,-21068.656579453804,89044.26265942588,-21067.69339251835,89042.87331010189,-0.9631869354525406,1.3893493239884265,1.6905681342949637,True
300,6827.708862020452,5898.480179336237,-37747.54050918884,79704.83215830778,-37747.73692864673,79706.20420186597,0.19641945789044257,-1.3720435581926722,1.3860317922096823,True
301,6175.2342063910155,4883.128066487151,-129777.81397948608,-60777.800583128585,-129778.2609276528,-60776.794241843425,0.44694816671835724,-1.0063412851595785,1.1011291686035443,True
302,6991.350334815892,4849.18245846243,-16253.204539057755,-66477.57616711136,-16253.542132262512,-66477.6857104461,0.3375932047565584,0.10954333473637234,0.35492099695984247,True
303,6480.036172814278,6269.812200203733,-85686.2833042611,131819.1412373142,-85686.09694292545,131818.90356830286,-0.18636133565451019,0.23766901134513319,0.3020216985262914,True
304,7940.16994372033,5456.867071549712,116500.71977901293,16916.076613254932,116501.01764340488,16915.159928768084,-0.29786439194867853,0.9166844868486805,0.96386391384883,True
305,6286.885714020589,4495.609795680037,-114720.3667966355,-114844.12331256323,-114720.88772043255,-114844.35681119493,0.5209237970557297,0.23349863170005847,0.5708618163310264,True
306,6931.936797478412,5516.1870731965955,-23706.529667197363,26389.75637768724,-23708.7742635382,26389.519232660405,2.2445963408354146,0.23714502683651517,2.2570889430957353,True
307,6720.714717997902,5118.811676709232,-53577.49862341171,-28637.002548414195,-53577.16629319137,-28637.00187722112,-0.33233022034255555,-0.0006711930764140561,0.33233089813178274,True
308,8008.849791924741,5163.999815332907,125703.78985212467,-23919.20617828908,125705.47860487438,-23918.395003548936,-1.6887527497165138,-0.8111747401453613,1.8734701248552057,True
309,6155.770397024628,5626.5185631519535,-131581.4588680695,42688.815917682485,-131582.39853913253,42689.77542730753,0.9396710630389862,-0.9595096250486677,1.3429968083632415,True
310,6641.3365026609945,4515.39769398261,-65364.19840656681,-112506.29036502863,-65363.73794022326,-112507.50791558485,-0.46046634354570415,1.2175505562190665,1.3017137206343448,True
311,7197.518962907288,4914.212943576753,12508.527044594637,-57678.827590920046,12508.16945607584,-57680.003997899956,0.35758851879654685,1.176406979910098,1.229553956179356,True
312,6730.139599082155,4594.8747065796,-52910.73862666475,-101551.05522703193,-52908.32417808008,-101551.524938391,-2.4144485846700263,0.46971135906642303,2.4597135460966015,True
313,8001.289007429253,5028.869221714386,124490.70404510765,-42712.084456495766,124490.80449890275,-42712.35875576013,-0.10045379510847852,0.2742992643616162,0.2921147914451098,True
314,7757.3591022871105,6109.423576576993,91863.7848223157,107940.07387222402,91863.57590110827,107941.43072260062,0.20892120743519627,-1.3568503766000504,1.3728404916070471,True
315,7618.34350748773,4460.233818598529,70517.717983232,-121375.22906129294,70516.83798178416,-121373.75632233554,0.8800014478329103,-1.4727389573963592,1.715623089382086,True
316,6839.75208442525,5272.5106854546975,-36828.77887223539,-7400.227823677516,-36828.997202184124,-7398.319940511112,0.21832994873693679,-1.9078831664046447,1.9203349039075674,True
317,7185.836723895204,6072.414246589577,12290.210729009617,103472.6699725001,12290.024104982725,103474.05658693705,0.1866240268918773,-1.3866144369530957,1.3991169086892241,True
318,6785.807682402162,5439.28040870993,-44131.14780914843,15868.182860425382,-44131.7346072093,15868.057861937386,0.5867980608672951,0.12499848799598112,0.5999638207749691,True
319,7555.875527778429,5027.708489211207,62501.6120770796,-42325.43762274113,62503.10061120647,-42326.98301321842,-1.4885341268745833,1.545390477294859,2.145685339042962,True
320,7904.787608027863,5995.86195734918,112241.17340625479,91962.44249607329,112241.9181053821,91961.58327389637,-0.7446991273027379,0.8592221769213211,1.137031019593957,True
321,6756.058674592468,5966.243318647547,-47632.30747793941,89223.9879172497,-47635.50464659578,89223.71501473051,3.197168656370195,0.2729025191947585,3.2087946650196932,True
322,6507.103480964288,5107.6734801835,-83310.75550758012,-29927.564080661163,-83312.78837498612,-29928.98427442506,2.0328674060001504,1.4201937638972595,2.4798185855804946,True
323,6568.050500282476,5874.32667871834,-73905.68422651998,76662.19722622572,-73906.43905823366,76664.439703521,0.7548317136825062,-2.2424772952799685,2.366109747206801,True
324,7573.754141849042,6080.9959012087365,66276.5944977602,104203.07403432933,66276.4490731142,104202.41044773953,0.14542464600526728,0.6635865897987969,0.679334593426946,True
325,6432.020248027157,5554.973364307077,-93218.16125364295,32394.446219310164,-93218.69959079195,32395.53325578666,0.5383371490024729,-1.0870364764959959,1.213035525955007,True
326,6780.840142130121,4956.632171179123,-45409.041566838365,-51270.650434699884,-45409.85093474498,-51273.36291622051,0.8093679066150798,2.71248152062617,2.8306593592300957,True
327,7782.599753540799,4490.79732603446,93413.54706112121,-117324.30471122399,93413.56764679612,-117324.49439077485,-0.020585674908943474,0.18967955086554866,0.19079334901409162,True
